6.8,0,2.4,0.57,-1.1,9.4,0.0867
7.5,0,3.6,0.5,-2.2,9.1,0.1068
8,0,3.3,0.44,-3.5,8.6,0.1362
7.7,0,4,0.4,-5,8.7,0.1987
7.4,0,3.3,0.43,-4.3,9,0.1987
6,0,2.7,0.46,-4.7,9.4,0.2
4.4,0,1.8,0.48,-5.6,9.9,0.2
3.4,0,3.2,0.59,-3.8,10.9,0.1464
2.1,0,2.2,0.63,-4.2,11.3,0.124
1.2,0,1.9,0.67,-4.2,11.9,0.1132
0.3,0,0.5,0.7,-4.5,11.9,0.1163
-0.1,0,1.2,0.71,-4.7,12.3,0.1253
-0.9,0,1,0.72,-5.3,12.4,0.1256
-1,0,1.5,0.73,-5.2,12.9,0.1079
-1.4,0,1.3,0.74,-5.4,13.2,0.1064
-2.3,0,1.3,0.75,-6.1,13.7,0.1616
-1.6,0,2.6,0.72,-5.9,14,0.2
-2.2,0,1.5,0.73,-6.3,14.5,0.2
-2.7,0,0.3,0.72,-7,14.5,0.2
-2.6,0,0.7,0.72,-6.9,15,0.2
-2.8,0,1.3,0.74,-6.7,15.6,0.2
-1.6,0,1.1,0.7,-6.3,16,0.2
0.4,0,0.7,0.61,-6.2,16.6,0.2
2,0,2.1,0.53,-6.5,16.4,0.2
2.7,0,2.6,0.48,-7.2,15.4,0.2
3.6,0,3.1,0.47,-6.6,14.1,0.2
4,0,3.5,0.48,-6,13.7,0.2
3.4,0,3.4,0.54,-5,14,0.2
3.2,0,2.6,0.6,-3.8,14.7,0.2
1.5,0,1.8,0.73,-2.8,15.3,0.1797
0.8,0,1.4,0.7,-4,15.5,0.2
-0.6,0,1.6,0.67,-5.9,16,0.2
-1,0,3.4,0.55,-8.9,16.5,0.2
-1.4,0,2.6,0.56,-9,17.3,0.2
-1.9,0,2.2,0.59,-8.8,17.9,0.2
-2.5,0,1.8,0.61,-9,18.4,0.2
-3.2,0,2.3,0.6,-9.8,18.5,0.2
-3.6,0,2.9,0.6,-10.2,19,0.2
-4.2,0,3.1,0.59,-11,19.2,0.2
-5.5,0,1.3,0.57,-12.6,19.7,0.2
-6.5,0,1.6,0.55,-14,19.7,0.2
-7.1,0,0.8,0.52,-15.3,19.7,0.2
-7.6,0,1.6,0.54,-15.3,19.8,0.2
-7.7,0,1.1,0.53,-15.6,20.2,0.2
-7.4,0,0.5,0.55,-14.9,20.2,0.2
-5.7,0,0.3,0.55,-13.3,20.3,0.2
-2.9,0,0.8,0.34,-16.6,20.1,0.2
-0.9,0,1.8,0.31,-15.9,19.3,0.2
0.3,0,1.3,0.35,-13.4,17.8,0.2
2.3,0,1.3,0.35,-11.6,16.4,0.2
1.4,0,2.1,0.44,-9.5,15.8,0.2
0.6,0,2.4,0.51,-8.3,16,0.2
-0.5,0,3.4,0.68,-5.6,16.2,0.2
-1.4,0,2.8,0.78,-4.7,16.4,0.2
-1.8,0,2.6,0.79,-4.9,16,0.2
-1.9,0,1.3,0.81,-4.7,15.1,0.2
-2.3,0,0.9,0.82,-4.9,15.4,0.2
-2.8,0,0.2,0.83,-5.2,15.5,0.2
